Participant	Age	Condition	TestingMoment	Word	Correct	Score	Phonemes	PhonemesCorrectRelative	PhonemesIncorrectRelative	KnownBeforePassive	KnownBeforeActive	AttentionAllocation	PassiveKnowledge	Lextale	YearsOfDutch	Exposure	ProficiencySelf	BigVocabulary	OnlyMeaning	UnknownWords	SmallDifferences	OtherLanguages
58	23	[+O, +NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
59	21	[-O, -NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	tooi	Incorrect	0	3	0	3	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	romper	Partial	0.71	6	4	2	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	sambabal	Incorrect	0	8	0	8	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Immediate	waaier	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	dobber	Partial	0.8	5	4	1	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	tooi	Correct	1	3	3	0	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	slab	Partial	0.67	4	3	1	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	sambabal	Incorrect	0	8	0	8	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	waaier	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
59	21	[-O, -NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	20	0.00	69	1.00	2.33	3.00	4	2	3	2	3
60	20	[-O, +NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	klos	Partial	0.75	4	3	1	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	tooi	Correct	1	3	3	0	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	slab	Correct	1	4	4	0	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	sambabal	Partial	0.88	8	7	1	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	rammelaar	Partial	0.63	7	4	3	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	waaier	Partial	0.8	5	4	1	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	lessenaar	Correct	1	7	7	0	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	tooi	Partial	0.33	3	1	2	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	slab	Correct	1	4	4	0	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	sambabal	Partial	0.88	8	7	1	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	romper	Partial	0.86	6	5	1	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	waaier	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	lessenaar	Correct	1	7	7	0	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
60	20	[-O, +NTH]	Delayed	stolp	Partial	0.6	5	3	2	No	No	20	0.00	69	0.50	2.67	3.00	4	2	4	4	3
61	23	[-O, +NTH]	Immediate	dobber	Partial	0.33	5	2	3	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	kous	Partial	0.5	3	2	2	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	slab	Correct	1	4	4	0	Yes	Yes	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	tooi	Incorrect	0	3	0	3	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	sambabal	Incorrect	0	8	0	8	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	tol	Correct	1	3	3	0	Yes	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	romper	Partial	0.57	6	3	3	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	stolp	Partial	0.2	5	1	4	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	Yes	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	waaier	Correct	1	5	5	0	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Immediate	lessenaar	Partial	0.71	7	5	2	Yes	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	slab	Correct	1	4	4	0	Yes	Yes	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	tooi	Incorrect	0	3	0	3	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	tol	Correct	1	3	3	0	Yes	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	sambabal	Incorrect	0	8	0	8	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	Yes	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	lessenaar	Partial	0.71	7	5	2	Yes	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	waaier	Correct	1	5	5	0	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
61	23	[-O, +NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	30	20.00	61	1.50	4.67	4.00	5	5	5	4	2
62	26	[-O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	klos	Incorrect	0	4	0	4	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	dobber	Incorrect	0	5	0	5	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	tooi	Correct	1	3	3	0	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	kous	Incorrect	0	3	0	3	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	slab	Incorrect	0	4	0	4	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	sambabal	Partial	0.88	8	7	1	Yes	Yes	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	stolp	Incorrect	0	5	0	5	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	waaier	Partial	0.83	5	4	1	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Immediate	lessenaar	Partial	0.14	7	1	6	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	dobber	Incorrect	0	5	0	5	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	kous	Incorrect	0	3	0	3	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	slab	Incorrect	0	4	0	4	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	tooi	Correct	1	3	3	0	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	rammelaar	Partial	0.14	7	1	6	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	sambabal	Partial	0.88	8	7	1	Yes	Yes	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	lessenaar	Partial	0.14	7	1	6	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	stolp	Partial	0.4	5	2	3	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
62	26	[-O, +NTH]	Delayed	waaier	Partial	0.83	5	4	1	Yes	No	15	60.00	60	7.00	5.00	5.00	4	2	5	4	3
63	20	[-O, -NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	waaier	Partial	0.83	5	4	1	Yes	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	sambabal	Incorrect	0	8	0	8	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	tooi	Incorrect	0	3	0	3	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	waaier	Partial	0.83	5	4	1	Yes	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	sambabal	Incorrect	0	8	0	8	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	tooi	Incorrect	0	3	0	3	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
63	20	[-O, -NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	30	6.25	66	2.00	3.00	3.00	3	1	3	1	3
64	24	[-O, -NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	waaier	Correct	1	5	5	0	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	romper	Incorrect	0	6	0	6	Yes	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	sambabal	Partial	0.55	8	4	4	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	gesp	Incorrect	0	4	0	4	Yes	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	tooi	Incorrect	0	3	0	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	slab	Partial	0.33	4	1	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	passer	Correct	1	5	5	0	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	waaier	Correct	1	5	5	0	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	sambabal	Partial	0.42	8	3	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	romper	Incorrect	0	6	0	6	Yes	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	slab	Partial	0.25	4	1	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	gesp	Incorrect	0	4	0	4	Yes	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	tooi	Incorrect	0	3	0	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	klos	Partial	0.25	4	1	3	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
64	24	[-O, -NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	10	12.50	81	4.00	3.33	4.00	4	2	4	2	2
